Source,Exclusive,OBJECTID,Join_Count,TARGET_FID,fid_,store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_grou,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,st_fips,Join_Cou_1,TARGET_F_1,STATEFP,COUNTYFP,GEOID,NAME,NAME_CAP,NAMELSAD,GISJOIN,Cty_ID,GA_AAA
SNAP,SNAP Exclusive,8745,1,41,0,A Life Tropical Market,st_270225,3380,Holcomb Bridge Rd,,Norcross,GA,30092,Small Grocery Store,14,Grocer,1,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.24128,33.95135,usda,,0,SG,L158797,13,1,8744,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8746,1,56,0,A Mustafa Inc,st_318023,2929,Lawrenceville Hwy,,Tucker,GA,30084,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.25086,33.8279,usda,,0,CS,L158818,13,1,8745,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8747,1,88,0,A N S S Llc,st_320927,12557,Augusta Rd,,Lavonia,GA,30553,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.10773,34.43362,usda,,0,CS,L038975,13,1,8746,13,119,13119,Franklin,FRANKLIN,Franklin County,G1301190,13119,2
SNAP,SNAP Exclusive,8748,1,80,0,A Night Hi Tech Fuel,st_380828,295,W Line St,,Calhoun,GA,30701,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.9555,34.50581,usda,,0,CS,L036616,13,1,8747,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP Exclusive,8749,1,56,0,A&D MEAT & POULTRY,st_021708,7245,Rockbridge Rd,,Lithonia,GA,30058,Meat/Poultry Specialty,9,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.09992,33.78442,usda,,0,ME,L158897,13,1,8748,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8750,1,6,0,A&S FOOD MART,st_136878,1342,Mobile Ave,,Albany,GA,31705,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.12664,31.55316,usda,,0,CS,L158943,13,1,8749,13,95,13095,Dougherty,DOUGHERTY,Dougherty County,G1300950,13095,10
SNAP,SNAP Exclusive,8751,1,36,0,A.p. Minimart,st_307185,702,Orange St,,Fort Valley,GA,31030,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-83.89478,32.55851,usda,,0,CS,L038219,13,1,8750,13,225,13225,Peach,PEACH,Peach County,G1302250,13225,7
SNAP,SNAP Exclusive,8752,1,41,0,A1 Market,st_365825,3330,Peachtree Corners Cir,,Peachtree Corners,GA,30092,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.2509,33.9452,usda,,0,CS,L040233,13,1,8751,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8753,1,124,0,A1 Quick Stop Tobacco Outlet,st_380128,1310,Irwinton Rd,,Milledgeville,GA,31061,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.22388,33.06427,usda,,0,CS,L039822,13,1,8752,13,9,13009,Baldwin,BALDWIN,Baldwin County,G1300090,13009,7
SNAP,SNAP Exclusive,8754,1,94,0,Aaa Food Mart,st_388209,701,4th Ave,,Lagrange,GA,30240,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-85.04047,33.02063,usda,,0,CS,L038912,13,1,8753,13,285,13285,Troup,TROUP,Troup County,G1302850,13285,4
SNAP,SNAP Exclusive,8755,1,46,0,AAA Grocery & Bargain Barn,st_235987,699,Short E St,,Thomaston,GA,30286,Small Grocery Store,14,Grocer,1,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.32827,32.90223,usda,,0,SG,L159045,13,1,8754,13,293,13293,Upson,UPSON,Upson County,G1302930,13293,4
SNAP,SNAP Exclusive,8756,1,32,0,AAA TEXACO FOOD MART,st_175227,700,JOE HARRIS PARKWAY,,CARTERSVILLE,GA,30121,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.78522,34.18048,usda,,0,CS,L159056,13,1,8755,13,15,13015,Bartow,BARTOW,Bartow County,G1300150,13015,1
SNAP,SNAP Exclusive,8757,1,60,0,Aariya & Yuvi Inc,st_418644,101,Main St,,Jersey,GA,30018,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-83.79935,33.71584,usda,,0,CS,L038713,13,1,8756,13,297,13297,Walton,WALTON,Walton County,G1302970,13297,5
SNAP,SNAP Exclusive,8758,1,1,0,AASHIK,st_024313,118,Eastman Hwy,,Hawkinsville,GA,31036,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.44978,32.28215,usda,,0,CS,L159069,13,1,8757,13,235,13235,Pulaski,PULASKI,Pulaski County,G1302350,13235,7
SNAP,SNAP Exclusive,8759,1,114,0,ABAARROTES EMANUEL 1,st_218635,1009,S Thornton Ave,,Dalton,GA,30720,Small Grocery Store,14,Grocer,1,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.96937,34.75622,usda,,0,SG,L159078,13,1,8758,13,313,13313,Whitfield,WHITFIELD,Whitfield County,G1303130,13313,1
SNAP,SNAP Exclusive,8760,1,123,0,Abana Food Mart,st_355745,1814,Hwy 11 S,,Covington,GA,30014,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.738,33.55477,usda,,0,CS,L037317,13,1,8759,13,217,13217,Newton,NEWTON,Newton County,G1302170,13217,5
SNAP,SNAP and WIC,8761,1,80,0,ABC  Convenience Store,st_169310,703,Oothcalooga St,,Calhoun,GA,30701,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,0,0,0,1,2009,2018,-84.96251,34.49815,usda,,0,CS,L159119,13,1,8760,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP and WIC,8762,1,80,0,ABC  Convenience Store,st_379247,703,Oothcalooga St,,Calhoun,GA,30701,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.96251,34.49815,usda,,0,CS,L159119,13,1,8761,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP Exclusive,8763,1,56,0,ABC CHRISTIAN BOOKS & NATURAL FOODS,st_010369,4003,Memorial Dr,,Decatur,GA,30032,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.25476,33.76547,usda,,0,CO,L159123,13,1,8762,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8764,1,80,0,ABC Convenience Store,st_191760,1135,Resaca Lafayette Rd NW,,Resaca,GA,30735,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.97534,34.57238,usda,,0,CS,L159125,13,1,8763,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP and WIC,8765,1,80,0,ABC Convenience Store,st_318380,4095,Chatsworth Highway 225 Ne,,Resaca,GA,30735,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,0,0,0,1,2013,2018,-84.86703,34.60123,usda,,0,CS,L159126,13,1,8764,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP and WIC,8766,1,80,0,ABC Convenience Store,st_362026,4095,Chatsworth Highway 225 Ne,,Resaca,GA,30735,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.86703,34.60123,usda,,0,CS,L159126,13,1,8765,13,129,13129,Gordon,GORDON,Gordon County,G1301290,13129,1
SNAP,SNAP Exclusive,8767,1,3,0,ABC Convenience Store 3,st_210513,10692,Highway 411 N,,Crandall,GA,30711,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.74788,34.92626,usda,,0,CS,L159127,13,1,8766,13,213,13213,Murray,MURRAY,Murray County,G1302130,13213,1
SNAP,SNAP Exclusive,8768,1,3,0,ABC CONVENIENCE STORE 4,st_239230,2773,Highway 286,,Chatsworth,GA,30705,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.81045,34.82634,usda,,0,CS,L159128,13,1,8767,13,213,13213,Murray,MURRAY,Murray County,G1302130,13213,1
SNAP,SNAP Exclusive,8769,1,114,0,ABC COUNTRY SHOPPE,st_020973,3356,S Dixie Rd,,Dalton,GA,30720,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.9858,34.70182,usda,,0,CS,L159129,13,1,8768,13,313,13313,Whitfield,WHITFIELD,Whitfield County,G1303130,13313,1
SNAP,SNAP Exclusive,8770,1,138,0,Abc Food Mart,st_354150,1194,Martin Luther King Jr Blvd,,Macon,GA,31201,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.63356,32.82564,usda,,0,CS,L159131,13,1,8769,13,21,13021,Bibb,BIBB,Bibb County,G1300210,13021,7
SNAP,SNAP Exclusive,8771,1,137,0,ABC Food Mart,st_227276,100,May Creek Dr,,Kingsland,GA,31548,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.66264,30.79055,usda,,0,CS,L159132,13,1,8770,13,39,13039,Camden,CAMDEN,Camden County,G1300390,13039,12
SNAP,SNAP Exclusive,8772,1,122,0,ABC Green Farm,st_288989,5226,Jonesboro Rd,,Morrow,GA,30260,Super Store,15,Supermarket,6,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.34846,33.61253,usda,,0,SS,L159137,13,1,8771,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP Exclusive,8773,1,158,0,ABC Produce Market,st_328624,5530,Stonewall Tell Rd,,Atlanta,GA,30349,Farmers' Market,6,Farmers Market,2,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.55199,33.60453,usda,,0,FM,L159155,13,1,8772,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,8774,1,56,0,Abrk Llc 2898,st_393112,2898,Clairmont Rd NE,,Brookhaven,GA,30329,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.31377,33.8416,usda,,0,CS,L159250,13,1,8773,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8775,1,56,0,Abrk Panola Llc 2944,st_393114,2944,Panola Rd,,Lithonia,GA,30038,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.17122,33.70174,usda,,0,CS,L159251,13,1,8774,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8776,1,56,0,ACRO INTERNATIONAL FOOD DISTRIBUTORS,st_056979,2689,Mountain Industrial Blvd,,Tucker,GA,30084,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.19035,33.85756,usda,,0,CO,L159530,13,1,8775,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8777,1,41,0,Acrolet Afro-Carib Market,st_401957,884,Buford Dr,,Lawrenceville,GA,30043,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-83.98466,33.9857,usda,,0,SG,L159531,13,1,8776,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8778,1,122,0,Acroplus Afro-carib Market,st_418989,6407,Highway 85,,Riverdale,GA,30274,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.41184,33.57998,usda,,0,SG,L159532,13,1,8777,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP Exclusive,8779,1,32,0,Acworth Food Mart LLC,st_350466,5375,Glade Rd Se,,Acworth,GA,30102,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.67645,34.0849,usda,,0,CS,L159547,13,1,8778,13,15,13015,Bartow,BARTOW,Bartow County,G1300150,13015,1
SNAP,SNAP Exclusive,8780,1,122,0,Ad's Bp 0,st_316336,6558,Highway 42,,Rex,GA,30273,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.2736,33.57823,usda,,0,CS,L040369,13,1,8779,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP Exclusive,8781,1,158,0,Adair Park Urban Farm,st_371839,1150,Allene Ave Sw,,Atlanta,GA,30310,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.41345,33.72371,usda,,0,DF,L159558,13,1,8780,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP and WIC,8782,1,32,0,Adairsville Supermarket,st_135222,5859,Joe Frank Harris Pkwy Nw,,Adairsville,GA,30103,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,1,2008,2018,-84.92742,34.36923,usda,,0,CS,L159560,13,1,8781,13,15,13015,Bartow,BARTOW,Bartow County,G1300150,13015,1
SNAP,SNAP and WIC,8783,1,32,0,Adairsville Supermarket,st_363101,5859,Joe Frank Harris Pkwy Nw,,Adairsville,GA,30103,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.92742,34.36923,usda,,0,CS,L159560,13,1,8782,13,15,13015,Bartow,BARTOW,Bartow County,G1300150,13015,1
SNAP,SNAP Exclusive,8784,1,153,0,ADAMS CITY FOOD CTR #3,st_086003,6381,Hamilton St,,Preston,GA,31824,Large Grocery Store,8,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.53559,32.06581,usda,,0,LG,L159593,13,1,8783,13,307,13307,Webster,WEBSTER,Webster County,G1303070,13307,6
SNAP,SNAP Exclusive,8785,1,4,0,Adams Family Farm,st_373491,1469,Wild Turkey Dr,,Gibson,GA,30810,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.61469,33.23244,usda,,0,DF,L159603,13,1,8784,13,125,13125,Glascock,GLASCOCK,Glascock County,G1301250,13125,8
SNAP,SNAP Exclusive,8786,1,4,0,Adams Family Farm Ii,st_373507,1469,Wild Turkey Dr,,Gibson,GA,30810,Farmers' Market,6,Farmers Market,2,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.61469,33.23244,usda,,0,FM,L159603,13,1,8785,13,125,13125,Glascock,GLASCOCK,Glascock County,G1301250,13125,8
SNAP,SNAP and WIC,8787,1,116,0,ADAMS FOOD IGA,st_042995,271,E Kytle St,,Cleveland,GA,30528,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.75808,34.59561,usda,,0,SM,L159605,13,1,8786,13,311,13311,White,WHITE,White County,G1303110,13311,2
SNAP,SNAP Exclusive,8788,1,129,0,"Adams Meat Market, Inc",st_378330,1700,Norwich St,,Brunswick,GA,31520,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.49244,31.15291,usda,,0,SS,L036438,13,1,8787,13,127,13127,Glynn,GLYNN,Glynn County,G1301270,13127,12
SNAP,SNAP Exclusive,8789,1,72,0,Adel Beverage Outlet,st_390108,1009,N Hutchinson Ave,,Adel,GA,31620,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.42727,31.14786,usda,,0,CS,L159650,13,1,8788,13,75,13075,Cook,COOK,Cook County,G1300750,13075,11
SNAP,SNAP Exclusive,8790,1,72,0,Adel Food Mart,st_259314,615,N Hutchinson Ave,,Adel,GA,31620,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.42558,31.14304,usda,,0,CS,L035041,13,1,8789,13,75,13075,Cook,COOK,Cook County,G1300750,13075,11
SNAP,SNAP Exclusive,8791,1,72,0,Adel Truck Plaza,st_351920,1503,W 4th St,,Adel,GA,31620,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.44352,31.13828,usda,,0,CS,L159652,13,1,8790,13,75,13075,Cook,COOK,Cook County,G1300750,13075,11
SNAP,SNAP Exclusive,8792,1,67,0,ADEN'S MINIT MARKET 44,st_108444,1214,US Highway 221 N,,Douglas,GA,31533,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,1,2008,2018,-82.82262,31.52065,usda,,0,CS,L159663,13,1,8791,13,69,13069,Coffee,COFFEE,Coffee County,G1300690,13069,11
SNAP,SNAP Exclusive,8793,1,30,0,ADEN'S MINIT MARKET 48,st_158680,2198,Brunel St,,Waycross,GA,31503,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.35688,31.18851,usda,,0,CS,L159664,13,1,8792,13,299,13299,Ware,WARE,Ware County,G1302990,13299,11
SNAP,SNAP Exclusive,8794,1,105,0,ADEN'S MINIT MARKET 50,st_077435,3709,E Depot St,,MEIGS,GA,31765,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,0,1,2008,2018,-84.08854,31.07303,usda,,0,CS,L159665,13,1,8793,13,275,13275,Thomas,THOMAS,Thomas County,G1302750,13275,10
SNAP,SNAP Exclusive,8795,1,67,0,Aden's Minit Market 86,st_326122,4227,Vickers Xing,,Ambrose,GA,31512,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-83.01505,31.59286,usda,,0,CS,L159666,13,1,8794,13,69,13069,Coffee,COFFEE,Coffee County,G1300690,13069,11
SNAP,SNAP Exclusive,8796,1,109,0,ADENS MINIT MARKET 69,st_030407,400,Main St E,,Willacoochee,GA,31650,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,0,0,1,2008,2018,-83.04019,31.33876,usda,,0,CS,L159678,13,1,8795,13,3,13003,Atkinson,ATKINSON,Atkinson County,G1300030,13003,11
SNAP,SNAP Exclusive,8797,1,121,0,Adi Shakti Trading 01 Inc,st_421536,5,Gateway Blvd S,,Savannah,GA,31419,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-81.28166,32.00265,usda,,0,CS,L159682,13,1,8796,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP Exclusive,8798,1,121,0,Aditya Food Mart,st_269010,702,US Highway 80 W,,Savannah,GA,31408,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-81.14963,32.09267,usda,,0,CS,L159685,13,1,8797,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP Exclusive,8799,1,56,0,Adnan Shell,st_223449,3259,Buford Hwy NE,,Atlanta,GA,30329,Convenience Store,3,Small retail,4,0,0,1,1,0,0,1,1,1,1,1,2010,2018,-84.32908,33.84257,usda,,0,CS,L159772,13,1,8798,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8800,1,41,0,Adonisit Biz Llc,st_415938,1670,Pleasant Hill Rd,,Duluth,GA,30096,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.12593,33.9464,usda,,0,CS,L037879,13,1,8799,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8801,1,24,0,AFK Enterprises,st_221168,86,N Fairground St NE,,Marietta,GA,30060,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.53466,33.95328,usda,,0,CS,L159829,13,1,8800,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP and WIC,8802,1,56,0,African And International Market,st_310443,5064,Memorial Dr,,Stone Mountain,GA,30083,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.2271,33.79409,usda,,0,CO,L041174,13,1,8801,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP and WIC,8803,1,56,0,African And International Market,st_177076,5064,Memorial Dr,,Stone Mountain,GA,30083,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,0,0,0,1,2018,2018,-84.2271,33.79409,usda,,0,CO,L041174,13,1,8802,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8804,1,40,0,African Caribbean Seafood Market,st_146336,5837,Stewart Pkwy,,Douglasville,GA,30135,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.76791,33.71869,usda,,0,CO,L159852,13,1,8803,13,97,13097,Douglas,DOUGLAS,Douglas County,G1300970,13097,3
SNAP,SNAP Exclusive,8805,1,56,0,African Cultural & Injera Groceries,st_271905,3652,Market St,,Clarkston,GA,30021,Bakery Specialty,1,Specialty,5,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.24077,33.81,usda,,0,BB,L159857,13,1,8804,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8806,1,56,0,African Restaurant & Food Mart,st_402895,926,Montreal Rd,,Clarkston,GA,30021,Meat/Poultry Specialty,9,Specialty,5,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.2421,33.81213,usda,,0,ME,L036927,13,1,8805,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8807,1,56,0,AFS Texaco,st_280649,5631,Covington Hwy,,Decatur,GA,30035,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.18813,33.72776,usda,,0,CS,L159912,13,1,8806,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,8808,1,127,0,Aggie's Convenience Store,st_215384,3040,Meadowbrook Dr,,Augusta,GA,30906,Convenience Store,3,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.07848,33.41772,usda,,0,CS,L036096,13,1,8807,13,245,13245,Richmond,RICHMOND,Richmond County,G1302450,13245,8
SNAP,SNAP Exclusive,8809,1,158,0,Airport Foodmart 01,st_340506,3841,Washington Rd,,East Point,GA,30344,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.48966,33.65046,usda,,0,CS,L037931,13,1,8808,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,8810,1,26,0,Airport Grociers,st_414899,19,Sunlight Rd,,Ellijay,GA,30540,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.52224,34.63871,usda,,0,CS,L038033,13,1,8809,13,123,13123,Gilmer,GILMER,Gilmer County,G1301230,13123,1
SNAP,SNAP Exclusive,8811,1,31,0,Airport Mini Mart,st_406871,1989,Winterville Rd,,Athens,GA,30605,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-83.32569,33.95604,usda,,0,CS,L160043,13,1,8810,13,59,13059,Clarke,CLARKE,Clarke County,G1300590,13059,5
SNAP,SNAP and WIC,8812,1,158,0,Ak Food Store,st_185115,1981,Joseph E Boone Blvd NW,,Atlanta,GA,30314,Convenience Store,3,Small retail,4,0,1,1,1,0,0,0,0,0,0,1,2009,2018,-84.45151,33.76466,usda,,0,CS,L160135,13,1,8811,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP and WIC,8813,1,158,0,Ak Food Store,st_298525,1981,Joseph E Boone Blvd NW,,Atlanta,GA,30314,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,0,0,0,1,2013,2018,-84.45151,33.76466,usda,,0,CS,L160135,13,1,8812,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP and WIC,8814,1,158,0,Ak Food Store,st_355081,1981,Joseph E Boone Blvd NW,,Atlanta,GA,30314,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.45151,33.76466,usda,,0,CS,L160135,13,1,8813,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,8815,1,121,0,AKSHAR FOODMART,st_108412,5402,La Roche Ave,,Savannah,GA,31406,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.06651,32.0166,usda,,0,CS,L160176,13,1,8814,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP and WIC,8816,1,41,0,Akshar Grocery,st_291102,475,Rockbridge Rd Nw,,Lilburn,GA,30047,Medium Grocery Store,10,Grocer,1,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.16415,33.88463,usda,,0,MG,L160177,13,1,8815,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP and WIC,8817,1,41,0,Akshar Grocery,st_218830,475,Rockbridge Rd Nw,,Lilburn,GA,30047,Medium Grocery Store,10,Grocer,1,0,0,0,0,0,0,0,0,0,0,1,2018,2018,-84.16415,33.88463,usda,,0,MG,L160177,13,1,8816,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8818,1,108,0,Al's Country Store,st_251724,4605,Price Rd,,Gainesville,GA,30506,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.92092,34.387,usda,,0,CS,L160189,13,1,8817,13,139,13139,Hall,HALL,Hall County,G1301390,13139,2
SNAP,SNAP Exclusive,8819,1,104,0,Al's Quick Stop,st_258609,1080,Dahlonega Hwy,,Cumming,GA,30040,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.12486,34.23155,usda,,0,CS,L160209,13,1,8818,13,117,13117,Forsyth,FORSYTH,Forsyth County,G1301170,13117,2
SNAP,SNAP Exclusive,8820,1,41,0,Al-farooq Cash & Cary,st_403438,656,Indian Trail Lilburn Rd Nw,,Lilburn,GA,30047,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.14791,33.90046,usda,,0,CO,L039100,13,1,8819,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,8821,1,41,0,AL-HUDA GROCERIES,st_044010,2449,Lawrenceville Hwy,,Lawrenceville,GA,30044,Small Grocery Store,14,Grocer,1,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.06355,33.92566,usda,,0,SG,L039052,13,1,8820,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
